Year;Ref;Goals;Home;Attack;Defense
2017;263;1;Home;Avai-SC;Vasco-RJ
2017;263;2;Away;Vasco-RJ;Avai-SC
2017;264;2;Home;Botafogo-RJ;Chapecoense-SC
2017;264;1;Away;Chapecoense-SC;Botafogo-RJ
2017;265;3;Home;Corinthians-SP;Coritiba-PR
2017;265;1;Away;Coritiba-PR;Corinthians-SP
2017;266;1;Home;Flamengo-RJ;Fluminense-RJ
2017;266;1;Away;Fluminense-RJ;Flamengo-RJ
2017;267;0;Home;Grêmio-RS;Cruzeiro-MG
2017;267;1;Away;Cruzeiro-MG;Grêmio-RS
2017;268;2;Home;Palmeiras-SP;Bahia-BA
2017;268;2;Away;Bahia-BA;Palmeiras-SP
2017;269;1;Home;Ponte Preta-SP;Santos-SP
2017;269;1;Away;Santos-SP;Ponte Preta-SP
2017;270;1;Home;Vitoria-BA;Sport-PE
2017;270;2;Away;Sport-PE;Vitoria-BA
2017;271;1;Home;Atletico-GO;Palmeiras-SP
2017;271;3;Away;Palmeiras-SP;Atletico-GO
2017;272;2;Home;Bahia-BA;Corinthians-SP
2017;272;0;Away;Corinthians-SP;Bahia-BA
2017;273;0;Home;Chapecoense-SC;Flamengo-RJ
2017;273;1;Away;Flamengo-RJ;Chapecoense-SC
2017;274;0;Home;Coritiba-PR;Grêmio-RS
2017;274;1;Away;Grêmio-RS;Coritiba-PR
2017;275;2;Home;Cruzeiro-MG;Ponte Preta-SP
2017;275;1;Away;Ponte Preta-SP;Cruzeiro-MG
2017;276;1;Home;Fluminense-RJ;Avai-SC
2017;276;0;Away;Avai-SC;Fluminense-RJ
2017;277;2;Home;Santos-SP;Vitoria-BA
2017;277;2;Away;Vitoria-BA;Santos-SP
2017;278;2;Home;Sao Paulo-SP;Atletico-PR
2017;278;1;Away;Atletico-PR;Sao Paulo-SP
2017;279;1;Home;Sport-PE;Atletico-MG
2017;279;1;Away;Atletico-MG;Sport-PE
2017;280;1;Home;Vasco-RJ;Botafogo-RJ
2017;280;0;Away;Botafogo-RJ;Vasco-RJ
2017;281;0;Home;Atletico-GO;Vasco-RJ
2017;281;1;Away;Vasco-RJ;Atletico-GO
2017;282;2;Home;Atletico-MG;Chapecoense-SC
2017;282;3;Away;Chapecoense-SC;Atletico-MG
2017;283;1;Home;Avai-SC;Botafogo-RJ
2017;283;1;Away;Botafogo-RJ;Avai-SC
2017;284;0;Home;Corinthians-SP;Grêmio-RS
2017;284;0;Away;Grêmio-RS;Corinthians-SP
2017;285;1;Home;Coritiba-PR;Cruzeiro-MG
2017;285;0;Away;Cruzeiro-MG;Coritiba-PR
2017;286;4;Home;Flamengo-RJ;Bahia-BA
2017;286;1;Away;Bahia-BA;Flamengo-RJ
2017;287;3;Home;Fluminense-RJ;Sao Paulo-SP
2017;287;1;Away;Sao Paulo-SP;Fluminense-RJ
2017;288;2;Home;Palmeiras-SP;Ponte Preta-SP
2017;288;0;Away;Ponte Preta-SP;Palmeiras-SP
2017;289;1;Home;Sport-PE;Santos-SP
2017;289;1;Away;Santos-SP;Sport-PE
2017;290;2;Home;Vitoria-BA;Atletico-PR
2017;290;3;Away;Atletico-PR;Vitoria-BA
2017;291;2;Home;Atletico-PR;Sport-PE
2017;291;1;Away;Sport-PE;Atletico-PR
2017;292;2;Home;Bahia-BA;Vitoria-BA
2017;292;1;Away;Vitoria-BA;Bahia-BA
2017;293;2;Home;Botafogo-RJ;Corinthians-SP
2017;293;1;Away;Corinthians-SP;Botafogo-RJ
2017;294;2;Home;Chapecoense-SC;Fluminense-RJ
2017;294;0;Away;Fluminense-RJ;Chapecoense-SC
2017;295;1;Home;Cruzeiro-MG;Atletico-MG
2017;295;3;Away;Atletico-MG;Cruzeiro-MG
2017;296;1;Home;Grêmio-RS;Palmeiras-SP
2017;296;3;Away;Palmeiras-SP;Grêmio-RS
2017;297;1;Home;Ponte Preta-SP;Avai-SC
2017;297;2;Away;Avai-SC;Ponte Preta-SP
2017;298;1;Home;Santos-SP;Atletico-GO
2017;298;0;Away;Atletico-GO;Santos-SP
2017;299;2;Home;Sao Paulo-SP;Flamengo-RJ
2017;299;0;Away;Flamengo-RJ;Sao Paulo-SP
2017;300;1;Home;Vasco-RJ;Coritiba-PR
2017;300;1;Away;Coritiba-PR;Vasco-RJ
2017;301;0;Home;Atletico-MG;Botafogo-RJ
2017;301;0;Away;Botafogo-RJ;Atletico-MG
2017;302;0;Home;Atletico-PR;Chapecoense-SC
2017;302;0;Away;Chapecoense-SC;Atletico-PR
2017;303;2;Home;Avai-SC;Grêmio-RS
2017;303;2;Away;Grêmio-RS;Avai-SC
2017;304;0;Home;Flamengo-RJ;Vasco-RJ
2017;304;0;Away;Vasco-RJ;Flamengo-RJ
2017;305;1;Home;Fluminense-RJ;Bahia-BA
2017;305;1;Away;Bahia-BA;Fluminense-RJ
2017;306;2;Home;Palmeiras-SP;Cruzeiro-MG
2017;306;2;Away;Cruzeiro-MG;Palmeiras-SP
2017;307;1;Home;Ponte Preta-SP;Corinthians-SP
2017;307;0;Away;Corinthians-SP;Ponte Preta-SP
2017;308;2;Home;Sao Paulo-SP;Santos-SP
2017;308;1;Away;Santos-SP;Sao Paulo-SP
2017;309;3;Home;Sport-PE;Coritiba-PR
2017;309;4;Away;Coritiba-PR;Sport-PE
2017;310;1;Home;Vitoria-BA;Atletico-GO
2017;310;1;Away;Atletico-GO;Vitoria-BA
2017;311;0;Home;Atletico-GO;Sao Paulo-SP
2017;311;1;Away;Sao Paulo-SP;Atletico-GO
2017;312;2;Home;Bahia-BA;Ponte Preta-SP
2017;312;0;Away;Ponte Preta-SP;Bahia-BA
2017;313;1;Home;Botafogo-RJ;Fluminense-RJ
2017;313;2;Away;Fluminense-RJ;Botafogo-RJ
2017;314;1;Home;Chapecoense-SC;Sport-PE
2017;314;1;Away;Sport-PE;Chapecoense-SC
2017;315;3;Home;Corinthians-SP;Palmeiras-SP
2017;315;2;Away;Palmeiras-SP;Corinthians-SP
2017;316;4;Home;Coritiba-PR;Avai-SC
2017;316;0;Away;Avai-SC;Coritiba-PR
2017;317;1;Home;Cruzeiro-MG;Atletico-PR
2017;317;0;Away;Atletico-PR;Cruzeiro-MG
2017;318;3;Home;Grêmio-RS;Flamengo-RJ
2017;318;1;Away;Flamengo-RJ;Grêmio-RS
2017;319;3;Home;Santos-SP;Atletico-MG
2017;319;1;Away;Atletico-MG;Santos-SP
2017;320;1;Home;Vasco-RJ;Vitoria-BA
2017;320;1;Away;Vitoria-BA;Vasco-RJ
2017;321;3;Home;Atletico-MG;Atletico-GO
2017;321;2;Away;Atletico-GO;Atletico-MG
2017;322;0;Home;Atletico-PR;Corinthians-SP
2017;322;1;Away;Corinthians-SP;Atletico-PR
2017;323;1;Home;Avai-SC;Bahia-BA
2017;323;2;Away;Bahia-BA;Avai-SC
2017;324;2;Home;Flamengo-RJ;Cruzeiro-MG
2017;324;0;Away;Cruzeiro-MG;Flamengo-RJ
2017;325;2;Home;Fluminense-RJ;Coritiba-PR
2017;325;2;Away;Coritiba-PR;Fluminense-RJ
2017;326;0;Home;Ponte Preta-SP;Grêmio-RS
2017;326;1;Away;Grêmio-RS;Ponte Preta-SP
2017;327;1;Home;Santos-SP;Vasco-RJ
2017;327;2;Away;Vasco-RJ;Santos-SP
2017;328;2;Home;Sao Paulo-SP;Chapecoense-SC
2017;328;2;Away;Chapecoense-SC;Sao Paulo-SP
2017;329;1;Home;Sport-PE;Botafogo-RJ
2017;329;2;Away;Botafogo-RJ;Sport-PE
2017;330;3;Home;Vitoria-BA;Palmeiras-SP
2017;330;1;Away;Palmeiras-SP;Vitoria-BA
2017;331;2;Home;Atletico-GO;Sport-PE
2017;331;0;Away;Sport-PE;Atletico-GO
2017;332;2;Home;Bahia-BA;Atletico-MG
2017;332;2;Away;Atletico-MG;Bahia-BA
2017;333;0;Home;Botafogo-RJ;Atletico-PR
2017;333;1;Away;Atletico-PR;Botafogo-RJ
2017;334;2;Home;Chapecoense-SC;Santos-SP
2017;334;0;Away;Santos-SP;Chapecoense-SC
2017;335;1;Home;Corinthians-SP;Avai-SC
2017;335;0;Away;Avai-SC;Corinthians-SP
2017;336;1;Home;Coritiba-PR;Ponte Preta-SP
2017;336;1;Away;Ponte Preta-SP;Coritiba-PR
2017;337;3;Home;Cruzeiro-MG;Fluminense-RJ
2017;337;1;Away;Fluminense-RJ;Cruzeiro-MG
2017;338;1;Home;Grêmio-RS;Vitoria-BA
2017;338;1;Away;Vitoria-BA;Grêmio-RS
2017;339;2;Home;Palmeiras-SP;Flamengo-RJ
2017;339;0;Away;Flamengo-RJ;Palmeiras-SP
2017;340;1;Home;Vasco-RJ;Sao Paulo-SP
2017;340;1;Away;Sao Paulo-SP;Vasco-RJ
2017;341;3;Home;Bahia-BA;Santos-SP
2017;341;1;Away;Santos-SP;Bahia-BA
2017;342;1;Home;Botafogo-RJ;Atletico-GO
2017;342;2;Away;Atletico-GO;Botafogo-RJ
2017;343;2;Home;Chapecoense-SC;Vitoria-BA
2017;343;1;Away;Vitoria-BA;Chapecoense-SC
2017;344;3;Home;Corinthians-SP;Fluminense-RJ
2017;344;1;Away;Fluminense-RJ;Corinthians-SP
2017;345;1;Home;Coritiba-PR;Flamengo-RJ
2017;345;0;Away;Flamengo-RJ;Coritiba-PR
2017;346;2;Home;Cruzeiro-MG;Avai-SC
2017;346;2;Away;Avai-SC;Cruzeiro-MG
2017;347;1;Home;Grêmio-RS;Sao Paulo-SP
2017;347;0;Away;Sao Paulo-SP;Grêmio-RS
2017;348;5;Home;Palmeiras-SP;Sport-PE
2017;348;1;Away;Sport-PE;Palmeiras-SP
2017;349;2;Home;Ponte Preta-SP;Atletico-PR
2017;349;1;Away;Atletico-PR;Ponte Preta-SP
2017;350;1;Home;Vasco-RJ;Atletico-MG
2017;350;1;Away;Atletico-MG;Vasco-RJ
2017;351;1;Home;Atletico-GO;Chapecoense-SC
2017;351;1;Away;Chapecoense-SC;Atletico-GO
2017;352;3;Home;Atletico-MG;Coritiba-PR
2017;352;0;Away;Coritiba-PR;Atletico-MG
2017;353;3;Home;Atletico-PR;Vasco-RJ
2017;353;1;Away;Vasco-RJ;Atletico-PR
2017;354;2;Home;Avai-SC;Palmeiras-SP
2017;354;1;Away;Palmeiras-SP;Avai-SC
2017;355;3;Home;Flamengo-RJ;Corinthians-SP
2017;355;0;Away;Corinthians-SP;Flamengo-RJ
2017;356;2;Home;Fluminense-RJ;Ponte Preta-SP
2017;356;0;Away;Ponte Preta-SP;Fluminense-RJ
2017;357;1;Home;Santos-SP;Grêmio-RS
2017;357;0;Away;Grêmio-RS;Santos-SP
2017;358;0;Home;Sao Paulo-SP;Botafogo-RJ
2017;358;0;Away;Botafogo-RJ;Sao Paulo-SP
2017;359;1;Home;Sport-PE;Bahia-BA
2017;359;0;Away;Bahia-BA;Sport-PE
2017;360;1;Home;Vitoria-BA;Cruzeiro-MG
2017;360;1;Away;Cruzeiro-MG;Vitoria-BA
2017;361;1;Home;Avai-SC;Atletico-PR
2017;361;0;Away;Atletico-PR;Avai-SC
2017;362;0;Home;Bahia-BA;Chapecoense-SC
2017;362;1;Away;Chapecoense-SC;Bahia-BA
2017;363;2;Home;Corinthians-SP;Atletico-MG
2017;363;2;Away;Atletico-MG;Corinthians-SP
2017;364;1;Home;Coritiba-PR;Sao Paulo-SP
2017;364;2;Away;Sao Paulo-SP;Coritiba-PR
2017;365;0;Home;Cruzeiro-MG;Vasco-RJ
2017;365;1;Away;Vasco-RJ;Cruzeiro-MG
2017;366;1;Home;Flamengo-RJ;Santos-SP
2017;366;2;Away;Santos-SP;Flamengo-RJ
2017;367;1;Home;Fluminense-RJ;Sport-PE
2017;367;2;Away;Sport-PE;Fluminense-RJ
2017;368;1;Home;Grêmio-RS;Atletico-GO
2017;368;1;Away;Atletico-GO;Grêmio-RS
2017;369;2;Home;Palmeiras-SP;Botafogo-RJ
2017;369;0;Away;Botafogo-RJ;Palmeiras-SP
2017;370;2;Home;Ponte Preta-SP;Vitoria-BA
2017;370;3;Away;Vitoria-BA;Ponte Preta-SP
2017;371;1;Home;Atletico-GO;Fluminense-RJ
2017;371;1;Away;Fluminense-RJ;Atletico-GO
2017;372;4;Home;Atletico-MG;Grêmio-RS
2017;372;3;Away;Grêmio-RS;Atletico-MG
2017;373;3;Home;Atletico-PR;Palmeiras-SP
2017;373;0;Away;Palmeiras-SP;Atletico-PR
2017;374;2;Home;Botafogo-RJ;Cruzeiro-MG
2017;374;2;Away;Cruzeiro-MG;Botafogo-RJ
2017;375;2;Home;Chapecoense-SC;Coritiba-PR
2017;375;1;Away;Coritiba-PR;Chapecoense-SC
2017;376;1;Home;Santos-SP;Avai-SC
2017;376;1;Away;Avai-SC;Santos-SP
2017;377;1;Home;Sao Paulo-SP;Bahia-BA
2017;377;1;Away;Bahia-BA;Sao Paulo-SP
2017;378;1;Home;Sport-PE;Corinthians-SP
2017;378;0;Away;Corinthians-SP;Sport-PE
2017;379;2;Home;Vasco-RJ;Ponte Preta-SP
2017;379;1;Away;Ponte Preta-SP;Vasco-RJ
2017;380;1;Home;Vitoria-BA;Flamengo-RJ
2017;380;2;Away;Flamengo-RJ;Vitoria-BA
2018;1;0;Home;Cruzeiro-MG;Gremio-RS
2018;1;1;Away;Gremio-RS;Cruzeiro-MG
2018;2;2;Home;Vitoria-BA;Flamengo-RJ
2018;2;2;Away;Flamengo-RJ;Vitoria-BA
2018;3;2;Home;Santos-SP;Ceara-CE
2018;3;0;Away;Ceara-CE;Santos-SP
2018;4;3;Home;America-MG;Sport-PE
2018;4;0;Away;Sport-PE;America-MG
2018;5;2;Home;Vasco-RJ;Atletico-MG
2018;5;1;Away;Atletico-MG;Vasco-RJ
2018;6;2;Home;Corinthians-SP;Fluminense-RJ
2018;6;1;Away;Fluminense-RJ;Corinthians-SP
2018;7;2;Home;Internacional-RS;Bahia-BA
2018;7;0;Away;Bahia-BA;Internacional-RS
2018;8;5;Home;Atletico-PR;Chapecoense-SC
2018;8;1;Away;Chapecoense-SC;Atletico-PR
2018;9;1;Home;Botafogo-RJ;Palmeiras-SP
2018;9;1;Away;Palmeiras-SP;Botafogo-RJ
2018;10;1;Home;Sao Paulo-SP;Parana-PR
2018;10;0;Away;Parana-PR;Sao Paulo-SP
2018;11;1;Home;Bahia-BA;Santos-SP
2018;11;0;Away;Santos-SP;Bahia-BA
2018;12;2;Home;Flamengo-RJ;America-MG
2018;12;0;Away;America-MG;Flamengo-RJ
2018;13;0;Home;Parana-PR;Corinthians-SP
2018;13;4;Away;Corinthians-SP;Parana-PR
2018;14;2;Home;Atletico-MG;Vitoria-BA
2018;14;1;Away;Vitoria-BA;Atletico-MG
2018;15;1;Home;Chapecoense-SC;Vasco-RJ
2018;15;1;Away;Vasco-RJ;Chapecoense-SC
2018;16;1;Home;Fluminense-RJ;Cruzeiro-MG
2018;16;0;Away;Cruzeiro-MG;Fluminense-RJ
2018;17;0;Home;Ceara-CE;Sao Paulo-SP
2018;17;0;Away;Sao Paulo-SP;Ceara-CE
2018;18;1;Home;Palmeiras-SP;Internacional-RS
2018;18;0;Away;Internacional-RS;Palmeiras-SP
2018;19;0;Home;Gremio-RS;Atletico-PR
2018;19;0;Away;Atletico-PR;Gremio-RS
2018;20;1;Home;Sport-PE;Botafogo-RJ
2018;20;1;Away;Botafogo-RJ;Sport-PE
2018;21;2;Home;Botafogo-RJ;Gremio-RS
2018;21;1;Away;Gremio-RS;Botafogo-RJ
2018;22;1;Home;Atletico-MG;Corinthians-SP
2018;22;0;Away;Corinthians-SP;Atletico-MG
2018;23;1;Home;Parana-PR;Sport-PE
2018;23;2;Away;Sport-PE;Parana-PR
2018;24;0;Home;Bahia-BA;Atletico-PR
2018;24;0;Away;Atletico-PR;Bahia-BA
2018;25;1;Home;Fluminense-RJ;Sao Paulo-SP
2018;25;1;Away;Sao Paulo-SP;Fluminense-RJ
2018;26;0;Home;Ceara-CE;Flamengo-RJ
2018;26;3;Away;Flamengo-RJ;Ceara-CE
2018;27;0;Home;Palmeiras-SP;Chapecoense-SC
2018;27;0;Away;Chapecoense-SC;Palmeiras-SP
2018;28;0;Home;Internacional-RS;Cruzeiro-MG
2018;28;0;Away;Cruzeiro-MG;Internacional-RS
2018;29;2;Home;America-MG;Vitoria-BA
2018;29;1;Away;Vitoria-BA;America-MG
2018;30;1;Home;Santos-SP;Vasco-RJ
2018;30;1;Away;Vasco-RJ;Santos-SP
2018;31;4;Home;Vasco-RJ;America-MG
2018;31;1;Away;America-MG;Vasco-RJ
2018;32;2;Home;Sao Paulo-SP;Atletico-MG
2018;32;2;Away;Atletico-MG;Sao Paulo-SP
2018;33;1;Home;Corinthians-SP;Ceara-CE
2018;33;1;Away;Ceara-CE;Corinthians-SP
2018;34;1;Home;Cruzeiro-MG;Botafogo-RJ
2018;34;0;Away;Botafogo-RJ;Cruzeiro-MG
2018;35;1;Home;Atletico-PR;Palmeiras-SP
2018;35;3;Away;Palmeiras-SP;Atletico-PR
2018;36;2;Home;Flamengo-RJ;Internacional-RS
2018;36;0;Away;Internacional-RS;Flamengo-RJ
2018;37;1;Home;Vitoria-BA;Fluminense-RJ
2018;37;2;Away;Fluminense-RJ;Vitoria-BA
2018;38;2;Home;Sport-PE;Bahia-BA
2018;38;0;Away;Bahia-BA;Sport-PE
2018;39;5;Home;Gremio-RS;Santos-SP
2018;39;1;Away;Santos-SP;Gremio-RS
2018;40;1;Home;Chapecoense-SC;Parana-PR
2018;40;1;Away;Parana-PR;Chapecoense-SC
2018;41;0;Home;Gremio-RS;Internacional-RS
2018;41;0;Away;Internacional-RS;Gremio-RS
2018;42;2;Home;Cruzeiro-MG;Sport-PE
2018;42;0;Away;Sport-PE;Cruzeiro-MG
2018;43;1;Home;Corinthians-SP;Palmeiras-SP
2018;43;0;Away;Palmeiras-SP;Corinthians-SP
2018;44;2;Home;Vasco-RJ;Vitoria-BA
2018;44;3;Away;Vitoria-BA;Vasco-RJ
2018;45;3;Home;Chapecoense-SC;Flamengo-RJ
2018;45;2;Away;Flamengo-RJ;Chapecoense-SC
2018;46;1;Home;Atletico-PR;Atletico-MG
2018;46;2;Away;Atletico-MG;Atletico-PR
2018;47;2;Home;Bahia-BA;Sao Paulo-SP
2018;47;2;Away;Sao Paulo-SP;Bahia-BA
2018;48;3;Home;Santos-SP;Parana-PR
2018;48;1;Away;Parana-PR;Santos-SP
2018;49;2;Home;Botafogo-RJ;Fluminense-RJ
2018;49;1;Away;Fluminense-RJ;Botafogo-RJ
2018;50;2;Home;Ceara-CE;America-MG
2018;50;2;Away;America-MG;Ceara-CE
2018;51;1;Home;Atletico-MG;Cruzeiro-MG
2018;51;0;Away;Cruzeiro-MG;Atletico-MG
2018;52;1;Home;Flamengo-RJ;Vasco-RJ
2018;52;1;Away;Vasco-RJ;Flamengo-RJ
2018;53;3;Home;Palmeiras-SP;Bahia-BA
2018;53;0;Away;Bahia-BA;Palmeiras-SP
2018;54;2;Home;Vitoria-BA;Ceara-CE
2018;54;1;Away;Ceara-CE;Vitoria-BA
2018;55;1;Home;America-MG;Botafogo-RJ
2018;55;0;Away;Botafogo-RJ;America-MG
2018;56;0;Home;Parana-PR;Gremio-RS
2018;56;0;Away;Gremio-RS;Parana-PR
2018;57;1;Home;Sao Paulo-SP;Santos-SP
2018;57;0;Away;Santos-SP;Sao Paulo-SP
2018;58;1;Home;Sport-PE;Corinthians-SP
2018;58;1;Away;Corinthians-SP;Sport-PE
2018;59;2;Home;Fluminense-RJ;Atletico-PR
2018;59;0;Away;Atletico-PR;Fluminense-RJ
2018;60;3;Home;Internacional-RS;Chapecoense-SC
2018;60;0;Away;Chapecoense-SC;Internacional-RS
2018;61;3;Home;Fluminense-RJ;Chapecoense-SC
2018;61;1;Away;Chapecoense-SC;Fluminense-RJ
2018;62;2;Home;Palmeiras-SP;Sport-PE
2018;62;3;Away;Sport-PE;Palmeiras-SP
2018;63;0;Home;Atletico-MG;Flamengo-RJ
2018;63;1;Away;Flamengo-RJ;Atletico-MG
2018;64;0;Home;Parana-PR;Atletico-PR
2018;64;0;Away;Atletico-PR;Parana-PR
2018;65;1;Home;Botafogo-RJ;Vitoria-BA
2018;65;1;Away;Vitoria-BA;Botafogo-RJ
2018;66;3;Home;Bahia-BA;Vasco-RJ
2018;66;0;Away;Vasco-RJ;Bahia-BA
2018;67;0;Home;Santos-SP;Cruzeiro-MG
2018;67;1;Away;Cruzeiro-MG;Santos-SP
2018;68;2;Home;Internacional-RS;Corinthians-SP
2018;68;1;Away;Corinthians-SP;Internacional-RS
2018;69;0;Home;Ceara-CE;Gremio-RS
2018;69;1;Away;Gremio-RS;Ceara-CE
2018;70;1;Home;America-MG;Sao Paulo-SP
2018;70;3;Away;Sao Paulo-SP;America-MG
2018;71;1;Home;Vasco-RJ;Parana-PR
2018;71;0;Away;Parana-PR;Vasco-RJ
2018;72;3;Home;Sport-PE;Atletico-MG
2018;72;2;Away;Atletico-MG;Sport-PE
2018;73;2;Home;Vitoria-BA;Internacional-RS
2018;73;3;Away;Internacional-RS;Vitoria-BA
2018;74;3;Home;Sao Paulo-SP;Botafogo-RJ
2018;74;2;Away;Botafogo-RJ;Sao Paulo-SP
2018;75;2;Home;Chapecoense-SC;Ceara-CE
2018;75;0;Away;Ceara-CE;Chapecoense-SC
2018;76;1;Home;Cruzeiro-MG;Palmeiras-SP
2018;76;0;Away;Palmeiras-SP;Cruzeiro-MG
2018;77;0;Home;Gremio-RS;Fluminense-RJ
2018;77;0;Away;Fluminense-RJ;Gremio-RS
2018;78;2;Home;Flamengo-RJ;Bahia-BA
2018;78;0;Away;Bahia-BA;Flamengo-RJ
2018;79;1;Home;Corinthians-SP;America-MG
2018;79;0;Away;America-MG;Corinthians-SP
2018;80;2;Home;Atletico-PR;Santos-SP
2018;80;0;Away;Santos-SP;Atletico-PR
2018;81;3;Home;Atletico-MG;Chapecoense-SC
2018;81;3;Away;Chapecoense-SC;Atletico-MG
2018;82;0;Home;Internacional-RS;Sport-PE
2018;82;0;Away;Sport-PE;Internacional-RS
2018;83;1;Home;Vasco-RJ;Botafogo-RJ
2018;83;2;Away;Botafogo-RJ;Vasco-RJ
2018;84;3;Home;Palmeiras-SP;Sao Paulo-SP
2018;84;1;Away;Sao Paulo-SP;Palmeiras-SP
2018;85;0;Home;Bahia-BA;Gremio-RS
2018;85;2;Away;Gremio-RS;Bahia-BA
2018;86;3;Home;America-MG;Atletico-PR
2018;86;1;Away;Atletico-PR;America-MG
2018;87;1;Home;Flamengo-RJ;Corinthians-SP
2018;87;0;Away;Corinthians-SP;Flamengo-RJ
2018;88;5;Home;Santos-SP;Vitoria-BA
2018;88;2;Away;Vitoria-BA;Santos-SP
2018;89;0;Home;Ceara-CE;Cruzeiro-MG
2018;89;1;Away;Cruzeiro-MG;Ceara-CE
2018;90;2;Home;Parana-PR;Fluminense-RJ
2018;90;1;Away;Fluminense-RJ;Parana-PR
2018;91;0;Home;Sao Paulo-SP;Internacional-RS
2018;91;0;Away;Internacional-RS;Sao Paulo-SP
2018;92;1;Home;Vitoria-BA;Chapecoense-SC
2018;92;0;Away;Chapecoense-SC;Vitoria-BA
2018;93;0;Home;Botafogo-RJ;Ceara-CE
2018;93;0;Away;Ceara-CE;Botafogo-RJ
2018;94;1;Home;Sport-PE;Atletico-PR
2018;94;0;Away;Atletico-PR;Sport-PE
2018;95;1;Home;Corinthians-SP;Santos-SP
2018;95;1;Away;Santos-SP;Corinthians-SP
2018;96;1;Home;Cruzeiro-MG;Vasco-RJ
2018;96;1;Away;Vasco-RJ;Cruzeiro-MG
2018;97;0;Home;Gremio-RS;Palmeiras-SP
2018;97;2;Away;Palmeiras-SP;Gremio-RS
2018;98;1;Home;Parana-PR;Bahia-BA
2018;98;0;Away;Bahia-BA;Parana-PR
2018;99;0;Home;Fluminense-RJ;Flamengo-RJ
2018;99;2;Away;Flamengo-RJ;Fluminense-RJ
2018;100;1;Home;America-MG;Atletico-MG
2018;100;3;Away;Atletico-MG;America-MG
2018;101;0;Home;Atletico-PR;Sao Paulo-SP
2018;101;1;Away;Sao Paulo-SP;Atletico-PR
2018;102;3;Home;Vasco-RJ;Sport-PE
2018;102;2;Away;Sport-PE;Vasco-RJ
2018;103;0;Home;Corinthians-SP;Vitoria-BA
2018;103;0;Away;Vitoria-BA;Corinthians-SP
2018;104;2;Home;Chapecoense-SC;Cruzeiro-MG
2018;104;0;Away;Cruzeiro-MG;Chapecoense-SC
2018;105;5;Home;Atletico-MG;Fluminense-RJ
2018;105;2;Away;Fluminense-RJ;Atletico-MG
2018;106;3;Home;Bahia-BA;Botafogo-RJ
2018;106;3;Away;Botafogo-RJ;Bahia-BA
2018;107;2;Home;Ceara-CE;Palmeiras-SP
2018;107;2;Away;Palmeiras-SP;Ceara-CE
2018;108;1;Home;Gremio-RS;America-MG
2018;108;0;Away;America-MG;Gremio-RS
2018;109;2;Home;Flamengo-RJ;Parana-PR
2018;109;0;Away;Parana-PR;Flamengo-RJ
2018;110;1;Home;Santos-SP;Internacional-RS
2018;110;2;Away;Internacional-RS;Santos-SP
2018;111;3;Home;Sao Paulo-SP;Vitoria-BA
2018;111;0;Away;Vitoria-BA;Sao Paulo-SP
2018;112;0;Home;America-MG;Chapecoense-SC
2018;112;0;Away;Chapecoense-SC;America-MG
2018;113;0;Home;Fluminense-RJ;Santos-SP
2018;113;1;Away;Santos-SP;Fluminense-RJ
2018;114;1;Home;Parana-PR;Cruzeiro-MG
2018;114;1;Away;Cruzeiro-MG;Parana-PR
2018;115;0;Home;Sport-PE;Gremio-RS
2018;115;0;Away;Gremio-RS;Sport-PE
2018;116;2;Home;Botafogo-RJ;Atletico-PR
2018;116;0;Away;Atletico-PR;Botafogo-RJ
2018;117;1;Home;Palmeiras-SP;Flamengo-RJ
2018;117;1;Away;Flamengo-RJ;Palmeiras-SP
2018;118;2;Home;Atletico-MG;Ceara-CE
2018;118;1;Away;Ceara-CE;Atletico-MG
2018;119;1;Home;Bahia-BA;Corinthians-SP
2018;119;0;Away;Corinthians-SP;Bahia-BA
2018;120;3;Home;Internacional-RS;Vasco-RJ
2018;120;1;Away;Vasco-RJ;Internacional-RS
2018;121;3;Home;Cruzeiro-MG;America-MG
2018;121;1;Away;America-MG;Cruzeiro-MG
2018;122;2;Home;Atletico-PR;Internacional-RS
2018;122;2;Away;Internacional-RS;Atletico-PR
2018;123;1;Home;Chapecoense-SC;Bahia-BA
2018;123;1;Away;Bahia-BA;Chapecoense-SC
2018;124;1;Home;Vitoria-BA;Parana-PR
2018;124;0;Away;Parana-PR;Vitoria-BA
2018;125;1;Home;Vasco-RJ;Fluminense-RJ
2018;125;1;Away;Fluminense-RJ;Vasco-RJ
2018;126;0;Home;Flamengo-RJ;Sao Paulo-SP
2018;126;1;Away;Sao Paulo-SP;Flamengo-RJ
2018;127;1;Home;Ceara-CE;Sport-PE
2018;127;0;Away;Sport-PE;Ceara-CE
2018;128;1;Home;Santos-SP;Palmeiras-SP
2018;128;1;Away;Palmeiras-SP;Santos-SP
2018;129;2;Home;Corinthians-SP;Botafogo-RJ
2018;129;0;Away;Botafogo-RJ;Corinthians-SP
2018;130;2;Home;Gremio-RS;Atletico-MG
2018;130;0;Away;Atletico-MG;Gremio-RS
2018;131;2;Home;Cruzeiro-MG;Atletico-PR
2018;131;1;Away;Atletico-PR;Cruzeiro-MG
2018;132;1;Home;Parana-PR;America-MG
2018;132;0;Away;America-MG;Parana-PR
2018;133;0;Home;Chapecoense-SC;Santos-SP
2018;133;0;Away;Santos-SP;Chapecoense-SC
2018;134;4;Home;Bahia-BA;Vitoria-BA
2018;134;1;Away;Vitoria-BA;Bahia-BA
2018;135;1;Home;Vasco-RJ;Gremio-RS
